date,EMPLOYED.ACT.FEMALES,EMPLOYED.ACT.MALES,EMPLOYED.ACT.PERSONS,EMPLOYED.AUS.ADULT.FEMALES.FT,EMPLOYED.AUS.ADULT.MALES.FT,EMPLOYED.AUS.FEMALES,EMPLOYED.AUS.FEMALES.PT,EMPLOYED.AUS.JUNIOR.FEMALES.FT,EMPLOYED.AUS.JUNIOR.MALES.FT,EMPLOYED.AUS.MALES,EMPLOYED.AUS.MALES.PT,EMPLOYED.AUS.PERSONS,EMPLOYED.NSW.FEMALES,EMPLOYED.NSW.MALES,EMPLOYED.NSW.PERSONS,EMPLOYED.NT.FEMALES,EMPLOYED.NT.MALES,EMPLOYED.NT.PERSONS,EMPLOYED.QLD.FEMALES,EMPLOYED.QLD.MALES,EMPLOYED.QLD.PERSONS,EMPLOYED.SA.FEMALES,EMPLOYED.SA.MALES,EMPLOYED.SA.PERSONS,EMPLOYED.TAS.FEMALES,EMPLOYED.TAS.MALES,EMPLOYED.TAS.PERSONS,EMPLOYED.VIC.FEMALES,EMPLOYED.VIC.MALES,EMPLOYED.VIC.PERSONS,EMPLOYED.WA.FEMALES,EMPLOYED.WA.MALES,EMPLOYED.WA.PERSONS
01-Dec-15,0.000188988,0.000188506,6.53E-05,2.21E-05,1.32E-05,1.23E-05,2.47E-05,1.92E-05,2.97E-05,1.05E-05,3.86E-05,4.78E-06,5.58E-05,4.74E-05,1.94E-05,0.000227623,0.000212392,0.000163844,6.44E-05,5.63E-05,2.63E-05,9.39E-05,8.38E-05,3.76E-05,0.000153407,0.000134974,6.17E-05,4.17E-05,3.55E-05,2.02E-05,9.49E-05,7.23E-05,3.07E-05
01-Jan-16,0.00019529,0.000191493,6.73E-05,2.27E-05,1.35E-05,1.27E-05,2.52E-05,2.04E-05,2.78E-05,1.07E-05,3.86E-05,4.93E-06,5.81E-05,4.85E-05,2.01E-05,0.000229619,0.000215443,0.000165913,6.64E-05,5.71E-05,2.70E-05,9.81E-05,8.50E-05,3.89E-05,0.000159241,0.000134006,6.27E-05,4.25E-05,3.62E-05,2.06E-05,9.80E-05,7.37E-05,3.17E-05
01-Feb-16,0.0001965,0.000195913,6.85E-05,2.22E-05,1.33E-05,1.24E-05,2.48E-05,1.74E-05,2.81E-05,1.05E-05,3.84E-05,4.81E-06,5.65E-05,4.79E-05,1.96E-05,0.000229652,0.000217457,0.000166811,6.49E-05,5.62E-05,2.64E-05,9.59E-05,8.37E-05,3.80E-05,0.000156822,0.00013443,6.23E-05,4.12E-05,3.53E-05,2.00E-05,9.71E-05,7.35E-05,3.14E-05
01-Mar-16,0.000193344,0.000189521,6.64E-05,2.25E-05,1.34E-05,1.24E-05,2.44E-05,1.60E-05,2.63E-05,1.05E-05,3.78E-05,4.82E-06,5.64E-05,4.78E-05,1.96E-05,0.00022967,0.00021718,0.000166696,6.59E-05,5.75E-05,2.70E-05,9.60E-05,8.27E-05,3.78E-05,0.000156964,0.000133077,6.20E-05,4.14E-05,3.54E-05,2.01E-05,9.55E-05,7.31E-05,3.10E-05
01-Apr-16,0.000194908,0.000186878,6.62E-05,2.24E-05,1.36E-05,1.24E-05,2.45E-05,1.78E-05,2.70E-05,1.05E-05,3.73E-05,4.81E-06,5.61E-05,4.77E-05,1.95E-05,0.000227376,0.000215906,0.000165299,6.52E-05,5.78E-05,2.69E-05,9.41E-05,8.24E-05,3.73E-05,0.000155539,0.000133735,6.18E-05,4.15E-05,3.54E-05,2.01E-05,9.61E-05,7.37E-05,3.13E-05
01-May-16,0.000194456,0.000184551,6.55E-05,2.24E-05,1.35E-05,1.23E-05,2.44E-05,1.61E-05,2.55E-05,1.05E-05,3.73E-05,4.80E-06,5.62E-05,4.72E-05,1.94E-05,0.000225525,0.000212315,0.000163055,6.52E-05,5.77E-05,2.69E-05,9.61E-05,8.42E-05,3.82E-05,0.000155856,0.000135731,6.25E-05,4.12E-05,3.53E-05,2.00E-05,9.46E-05,7.35E-05,3.10E-05
01-Jun-16,0.000193736,0.000184218,6.53E-05,2.23E-05,1.34E-05,1.23E-05,2.44E-05,1.50E-05,2.46E-05,1.05E-05,3.76E-05,4.80E-06,5.62E-05,4.76E-05,1.95E-05,0.000227746,0.000211126,0.000163321,6.58E-05,5.77E-05,2.71E-05,9.44E-05,8.41E-05,3.78E-05,0.000157017,0.00013705,6.31E-05,4.09E-05,3.51E-05,1.99E-05,9.56E-05,7.50E-05,3.16E-05
01-Jul-16,0.000193511,0.000183671,6.51E-05,2.23E-05,1.35E-05,1.23E-05,2.44E-05,1.53E-05,2.62E-05,1.05E-05,3.75E-05,4.80E-06,5.65E-05,4.75E-05,1.95E-05,0.0002292,0.000211817,0.000164144,6.57E-05,5.72E-05,2.69E-05,9.55E-05,8.35E-05,3.79E-05,0.000158596,0.000137681,6.36E-05,4.07E-05,3.53E-05,1.99E-05,9.51E-05,7.53E-05,3.16E-05
01-Aug-16,0.000197033,0.000181747,6.54E-05,2.26E-05,1.35E-05,1.24E-05,2.44E-05,1.25E-05,2.34E-05,1.06E-05,3.76E-05,4.86E-06,5.74E-05,4.81E-05,1.99E-05,0.000230517,0.000213925,0.000165558,6.64E-05,5.78E-05,2.72E-05,9.60E-05,8.43E-05,3.82E-05,0.000157997,0.000137043,6.33E-05,4.07E-05,3.54E-05,1.99E-05,9.75E-05,7.65E-05,3.23E-05
01-Sep-16,0.000198948,0.000186732,6.70E-05,2.26E-05,1.36E-05,1.24E-05,2.42E-05,1.33E-05,2.40E-05,1.06E-05,3.72E-05,4.84E-06,5.66E-05,4.76E-05,1.96E-05,0.000228232,0.000211057,0.000163461,6.64E-05,5.79E-05,2.72E-05,9.38E-05,8.49E-05,3.79E-05,0.000155554,0.000134538,6.21E-05,4.07E-05,3.55E-05,2.00E-05,9.72E-05,7.70E-05,3.24E-05
01-Oct-16,0.000199785,0.000188936,6.76E-05,2.26E-05,1.35E-05,1.23E-05,2.41E-05,1.34E-05,2.33E-05,1.06E-05,3.74E-05,4.81E-06,5.71E-05,4.74E-05,1.96E-05,0.000226066,0.000209761,0.000162116,6.62E-05,5.83E-05,2.73E-05,9.44E-05,8.42E-05,3.78E-05,0.000157561,0.00013617,6.30E-05,4.03E-05,3.50E-05,1.97E-05,9.65E-05,7.61E-05,3.20E-05
01-Nov-16,0.000191979,0.00018533,6.52E-05,2.23E-05,1.33E-05,1.22E-05,2.42E-05,1.44E-05,2.35E-05,1.05E-05,3.78E-05,4.78E-06,5.69E-05,4.73E-05,1.95E-05,0.000227594,0.000210383,0.000162933,6.49E-05,5.75E-05,2.68E-05,9.32E-05,8.40E-05,3.75E-05,0.000156263,0.000133282,6.19E-05,4.01E-05,3.52E-05,1.97E-05,9.54E-05,7.53E-05,3.16E-05
01-Dec-16,0.000188506,0.000180078,6.33E-05,2.21E-05,1.32E-05,1.22E-05,2.42E-05,1.58E-05,2.61E-05,1.04E-05,3.79E-05,4.73E-06,5.61E-05,4.71E-05,1.93E-05,0.000224601,0.000208755,0.000161147,6.52E-05,5.72E-05,2.68E-05,9.27E-05,8.31E-05,3.71E-05,0.000154997,0.000131872,6.12E-05,3.97E-05,3.47E-05,1.95E-05,9.64E-05,7.39E-05,3.14E-05
